Schema Version,Record Type,Source Name,Source URL,Product Name,Description,Pricing,Category,Downloads,Likes,Tags,Collected At
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/distilbert/distilbert-base-uncased,distilbert/distilbert-base-uncased,AI/ML model hosted on Hugging Face Hub,UNKNOWN,fill-mask,7317951,1336,"transformers, pytorch, tf, jax, rust, safetensors, distilbert, fill-mask, exbert, en, dataset:bookcorpus, dataset:wikipedia, arxiv:1910.01108, license:apache-2.0, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,7297687,824,"transformers, safetensors, qwen2, text-generation, chat, conversational, en, arxiv:2407.10671, base_model:Qwen/Qwen2.5-1.5B, base_model:finetune:Qwen/Qwen2.5-1.5B, license:apache-2.0, text-generation-inference, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/coqui/XTTS-v2,coqui/XTTS-v2,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-to-speech,7207244,3777,"coqui, text-to-speech, license:other, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,7205448,906,"transformers, safetensors, qwen3_5, image-text-to-text, conversational, base_model:Qwen/Qwen3.5-4B-Base, base_model:finetune:Qwen/Qwen3.5-4B-Base, license:apache-2.0, eval-results, endpoints_compatible, deploy:sagemaker, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/intfloat/multilingual-e5-base,intfloat/multilingual-e5-base,AI/ML model hosted on Hugging Face Hub,UNKNOWN,sentence-similarity,7189365,383,"sentence-transformers, pytorch, onnx, safetensors, openvino, xlm-roberta, mteb, Sentence Transformers, sentence-similarity, multilingual, af, am, ar, as, az, be, bg, bn, br, bs, ca, cs, cy, da, de, el, en, eo, es, et, eu, fa, fi, fr, fy, ga, gd, gl, gu, ha, he, hi, hr, hu, hy, id, is, it, ja, jv, ka, kk, km, kn, ko, ku, ky, la, lo, lt, lv, mg, mk, ml, mn, mr, ms, my, ne, nl, no, om, or, pa, pl, ps, pt, ro, ru, sa, sd, si, sk, sl, so, sq, sr, su, sv, sw, ta, te, th, tl, tr, ug, uk, ur, uz, vi, xh, yi, zh, arxiv:2402.05672, arxiv:2108.08787, arxiv:2104.08663, arxiv:2210.07316, license:mit, model-index, eval-results, text-embeddings-inference, endpoints_compatible, region:us, deploy:sagemaker",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/farbodtavakkoli/OTel-2.0-LLM-31B-IT,farbodtavakkoli/OTel-2.0-LLM-31B-IT,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,7164611,15,"transformers, safetensors, gemma4, image-text-to-text, telecom, telecommunications, gsma, at-t, microsoft, dell, amd, red-hat, open-telco-ai, rag, instruction-following, tool-calling, osft, orthogonal-subspace-fine-tuning, continual-learning, domain-adaptation, post-trained, vllm, multimodal, text-generation, conversational, en, arxiv:2504.07097, license:apache-2.0, endpoints_compatible, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/intfloat/multilingual-e5-large,intfloat/multilingual-e5-large,AI/ML model hosted on Hugging Face Hub,UNKNOWN,feature-extraction,7002947,1248,"sentence-transformers, pytorch, onnx, safetensors, openvino, xlm-roberta, mteb, Sentence Transformers, sentence-similarity, feature-extraction, multilingual, af, am, ar, as, az, be, bg, bn, br, bs, ca, cs, cy, da, de, el, en, eo, es, et, eu, fa, fi, fr, fy, ga, gd, gl, gu, ha, he, hi, hr, hu, hy, id, is, it, ja, jv, ka, kk, km, kn, ko, ku, ky, la, lo, lt, lv, mg, mk, ml, mn, mr, ms, my, ne, nl, no, om, or, pa, pl, ps, pt, ro, ru, sa, sd, si, sk, sl, so, sq, sr, su, sv, sw, ta, te, th, tl, tr, ug, uk, ur, uz, vi, xh, yi, zh, arxiv:2402.05672, arxiv:2108.08787, arxiv:2104.08663, arxiv:2210.07316, license:mit, model-index, eval-results, text-embeddings-inference, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-0.5B-Instruct,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,6957938,623,"transformers, safetensors, qwen2, text-generation, chat, conversational, en, arxiv:2407.10671, base_model:Qwen/Qwen2.5-0.5B, base_model:finetune:Qwen/Qwen2.5-0.5B, license:apache-2.0, text-generation-inference, endpoints_compatible, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3.6-27B-FP8,Qwen/Qwen3.6-27B-FP8,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,6953349,355,"transformers, safetensors, qwen3_5, image-text-to-text, conversational, base_model:Qwen/Qwen3.6-27B, base_model:quantized:Qwen/Qwen3.6-27B, license:apache-2.0, endpoints_compatible, fp8, region:us, deploy:azure, deploy:sagemaker",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/openai/whisper-large-v3-turbo,openai/whisper-large-v3-turbo,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,6908454,3312,"transformers, safetensors, whisper, automatic-speech-recognition, audio, en, zh, de, es, ru, ko, fr, ja, pt, tr, pl, ca, nl, ar, sv, it, id, hi, fi, vi, he, uk, el, ms, cs, ro, da, hu, ta, no, th, ur, hr, bg, lt, la, mi, ml, cy, sk, te, fa, lv, bn, sr, az, sl, kn, et, mk, br, eu, is, hy, ne, mn, bs, kk, sq, sw, gl, mr, pa, si, km, sn, yo, so, af, oc, ka, be, tg, sd, gu, am, yi, lo, uz, fo, ht, ps, tk, nn, mt, sa, lb, my, bo, tl, mg, as, tt, haw, ln, ha, ba, jw, su, arxiv:2212.04356, base_model:openai/whisper-large-v3, base_model:finetune:openai/whisper-large-v3, license:mit, eval-results, endpoints_compatible, deploy:sagemaker, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/openai/gpt-oss-20b,openai/gpt-oss-20b,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,6589538,5016,"transformers, safetensors, gpt_oss, text-generation, vllm, conversational, arxiv:2508.10925, license:apache-2.0, eval-results, endpoints_compatible, 8-bit, mxfp4, deploy:sagemaker, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/autogluon/chronos-2-small,autogluon/chronos-2-small,AI/ML model hosted on Hugging Face Hub,UNKNOWN,time-series-forecasting,6562510,6,"chronos-forecasting, safetensors, t5, time series, forecasting, foundation models, pretrained models, time-series-forecasting, dataset:autogluon/chronos_datasets, dataset:Salesforce/GiftEvalPretrain, arxiv:2510.15821, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/pyannote/wespeaker-voxceleb-resnet34-LM,pyannote/wespeaker-voxceleb-resnet34-LM,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,6463520,170,"pyannote-audio, pytorch, pyannote, pyannote-audio-model, wespeaker, audio, voice, speech, speaker, speaker-recognition, speaker-verification, speaker-identification, speaker-embedding, dataset:voxceleb, license:cc-by-4.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/ibm-granite/granite-embedding-small-english-r2,ibm-granite/granite-embedding-small-english-r2,AI/ML model hosted on Hugging Face Hub,UNKNOWN,feature-extraction,6324429,78,"sentence-transformers, pytorch, safetensors, modernbert, feature-extraction, granite, embeddings, transformers, mteb, en, arxiv:2508.21085, license:apache-2.0, text-embeddings-inference, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3-4B,Qwen/Qwen3-4B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,6268324,696,"transformers, safetensors, qwen3, text-generation, conversational, arxiv:2309.00071, arxiv:2505.09388, base_model:Qwen/Qwen3-4B-Base, base_model:finetune:Qwen/Qwen3-4B-Base, license:apache-2.0, text-generation-inference, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/meta-llama/Llama-3.2-1B-Instruct,meta-llama/Llama-3.2-1B-Instruct,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,6166276,1622,"transformers, safetensors, llama, text-generation, facebook, meta, pytorch, llama-3, conversational, en, de, fr, it, pt, hi, es, th, arxiv:2204.05149, arxiv:2405.16406, license:llama3.2, eval-results, text-generation-inference, endpoints_compatible, region:us, deploy:sagemaker",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/autogluon/chronos-bolt-small,autogluon/chronos-bolt-small,AI/ML model hosted on Hugging Face Hub,UNKNOWN,time-series-forecasting,6162415,61,"safetensors, t5, time series, forecasting, pretrained models, foundation models, time series foundation models, time-series, time-series-forecasting, arxiv:1910.10683, arxiv:2403.07815, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/FacebookAI/roberta-large,FacebookAI/roberta-large,AI/ML model hosted on Hugging Face Hub,UNKNOWN,fill-mask,6095425,319,"transformers, pytorch, tf, jax, onnx, safetensors, roberta, fill-mask, exbert, en, dataset:bookcorpus, dataset:wikipedia, arxiv:1907.11692, arxiv:1806.02847, license:mit, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/pyannote/segmentation-3.0,pyannote/segmentation-3.0,AI/ML model hosted on Hugging Face Hub,UNKNOWN,voice-activity-detection,5904719,1751,"pyannote-audio, pytorch, pyannote, pyannote-audio-model, audio, voice, speech, speaker, speaker-diarization, speaker-change-detection, speaker-segmentation, voice-activity-detection, overlapped-speech-detection, resegmentation, license:mit, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/google/vit-base-patch16-224,google/vit-base-patch16-224,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-classification,5769129,996,"transformers, pytorch, tf, jax, safetensors, vit, image-classification, vision, dataset:imagenet-1k, dataset:imagenet-21k, arxiv:2010.11929, arxiv:2006.03677, license:apache-2.0, endpoints_compatible, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/cross-encoder/ms-marco-MiniLM-L4-v2,cross-encoder/ms-marco-MiniLM-L4-v2,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-ranking,5701227,29,"sentence-transformers, pytorch, jax, onnx, safetensors, openvino, bert, text-classification, transformers, text-ranking, en, dataset:sentence-transformers/msmarco, base_model:cross-encoder/ms-marco-MiniLM-L12-v2, base_model:quantized:cross-encoder/ms-marco-MiniLM-L12-v2, license:apache-2.0, text-embeddings-inference, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Comfy-Org/Krea-2,Comfy-Org/Krea-2,AI/ML model hosted on Hugging Face Hub,UNKNOWN,AI_MODEL,5642119,537,"diffusion-single-file, comfyui, base_model:krea/Krea-2-Raw, base_model:finetune:krea/Krea-2-Raw, license:other, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.1-8B-Instruct,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,5630964,6882,"transformers, safetensors, llama, text-generation, facebook, meta, pytorch, llama-3, conversational, en, de, fr, it, pt, hi, es, th, arxiv:2204.05149, base_model:meta-llama/Llama-3.1-8B, base_model:finetune:meta-llama/Llama-3.1-8B, license:llama3.1, eval-results, text-generation-inference, endpoints_compatible, region:us, deploy:sagemaker",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen2.5-3B-Instruct,Qwen/Qwen2.5-3B-Instruct,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,5604095,566,"transformers, safetensors, qwen2, text-generation, chat, conversational, en, arxiv:2407.10671, base_model:Qwen/Qwen2.5-3B, base_model:finetune:Qwen/Qwen2.5-3B, license:other, text-generation-inference, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/openai/gpt-oss-120b,openai/gpt-oss-120b,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,5445917,5185,"transformers, safetensors, gpt_oss, text-generation, vllm, conversational, arxiv:2508.10925, license:apache-2.0, eval-results, endpoints_compatible, 8-bit, mxfp4, deploy:sagemaker, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/ProsusAI/finbert,ProsusAI/finbert,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-classification,5424450,1241,"transformers, pytorch, tf, jax, bert, text-classification, financial-sentiment-analysis, sentiment-analysis, en, arxiv:1908.10063, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Comfy-Org/Wan_2.2_ComfyUI_Repackaged,Comfy-Org/Wan_2.2_ComfyUI_Repackaged,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-to-video,5298475,870,"diffusion-single-file, comfyui, image-to-video, base_model:Wan-AI/Wan2.2-Animate-14B, base_model:finetune:Wan-AI/Wan2.2-Animate-14B, license:apache-2.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/jonatasgrosman/wav2vec2-large-xlsr-53-portuguese,jonatasgrosman/wav2vec2-large-xlsr-53-portuguese,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,5214629,55,"transformers, pytorch, jax, wav2vec2, automatic-speech-recognition, audio, hf-asr-leaderboard, mozilla-foundation/common_voice_6_0, pt, robust-speech-event, speech, xlsr-fine-tuning-week, dataset:common_voice, dataset:mozilla-foundation/common_voice_6_0, doi:10.57967/hf/3572, license:apache-2.0, model-index, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3-32B,Qwen/Qwen3-32B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,5212359,745,"transformers, safetensors, qwen3, text-generation, conversational, arxiv:2309.00071, arxiv:2505.09388, license:apache-2.0, eval-results, text-generation-inference, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/MiniMaxAI/MiniMax-H3,MiniMaxAI/MiniMax-H3,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-video,5080204,5131,"minimax-h3, diffusers, safetensors, text-to-video, image-to-video, image-text-to-video, video-to-video, text-to-audio-video, image-to-audio-video, image-text-to-audio-video, video-to-audio-video, audio-to-audio-video, audio-video-generation, multimodal, synchronized-audio-video, reference-to-audio-video, license:other, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/openai/whisper-large-v3,openai/whisper-large-v3,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,5051898,6260,"transformers, pytorch, jax, safetensors, whisper, automatic-speech-recognition, audio, hf-asr-leaderboard, en, zh, de, es, ru, ko, fr, ja, pt, tr, pl, ca, nl, ar, sv, it, id, hi, fi, vi, he, uk, el, ms, cs, ro, da, hu, ta, no, th, ur, hr, bg, lt, la, mi, ml, cy, sk, te, fa, lv, bn, sr, az, sl, kn, et, mk, br, eu, is, hy, ne, mn, bs, kk, sq, sw, gl, mr, pa, si, km, sn, yo, so, af, oc, ka, be, tg, sd, gu, am, yi, lo, uz, fo, ht, ps, tk, nn, mt, sa, lb, my, bo, tl, mg, as, tt, haw, ln, ha, ba, jw, su, arxiv:2212.04356, license:apache-2.0, eval-results, endpoints_compatible, region:us, deploy:sagemaker, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/pyannote/speaker-diarization-community-1,pyannote/speaker-diarization-community-1,AI/ML model hosted on Hugging Face Hub,UNKNOWN,automatic-speech-recognition,5024921,1566,"pyannote-audio, pyannote, pyannote-audio-pipeline, audio, voice, speech, speaker, speaker-diarization, speaker-change-detection, voice-activity-detection, overlapped-speech-detection, automatic-speech-recognition, arxiv:2104.03603, arxiv:2111.14448, arxiv:2012.01477, arxiv:2110.07058, license:cc-by-4.0, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/BAAI/bge-small-zh-v1.5,BAAI/bge-small-zh-v1.5,AI/ML model hosted on Hugging Face Hub,UNKNOWN,feature-extraction,4924361,139,"transformers, pytorch, safetensors, bert, feature-extraction, zh, arxiv:2310.07554, arxiv:2309.07597, license:mit, text-embeddings-inference, endpoints_compatible, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/dphn/dolphin-2.9.1-yi-1.5-34b,dphn/dolphin-2.9.1-yi-1.5-34b,AI/ML model hosted on Hugging Face Hub,UNKNOWN,text-generation,4803405,65,"transformers, safetensors, llama, text-generation, generated_from_trainer, axolotl, conversational, dataset:cognitivecomputations/Dolphin-2.9, dataset:teknium/OpenHermes-2.5, dataset:m-a-p/CodeFeedback-Filtered-Instruction, dataset:cognitivecomputations/dolphin-coder, dataset:cognitivecomputations/samantha-data, dataset:microsoft/orca-math-word-problems-200k, dataset:Locutusque/function-calling-chatml, dataset:internlm/Agent-FLAN, base_model:01-ai/Yi-1.5-34B, base_model:finetune:01-ai/Yi-1.5-34B, license:apache-2.0, text-generation-inference, endpoints_compatible, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/google/gemma-4-E4B-it,google/gemma-4-E4B-it,AI/ML model hosted on Hugging Face Hub,UNKNOWN,any-to-any,4770720,1542,"transformers, safetensors, gemma4, image-text-to-text, any-to-any, arxiv:2607.02770, base_model:google/gemma-4-E4B, base_model:finetune:google/gemma-4-E4B, license:apache-2.0, eval-results, endpoints_compatible, deploy:sagemaker, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/answerdotai/ModernBERT-base,answerdotai/ModernBERT-base,AI/ML model hosted on Hugging Face Hub,UNKNOWN,fill-mask,4743028,1094,"transformers, pytorch, onnx, safetensors, modernbert, fill-mask, masked-lm, long-context, en, arxiv:2412.13663, license:apache-2.0, region:us, deploy:azure",2026-09-11T04:52:02.520644+00:00
1.0,PRODUCT,Hugging Face Hub,https://huggingface.co/Qwen/Qwen3.6-27B,Qwen/Qwen3.6-27B,AI/ML model hosted on Hugging Face Hub,UNKNOWN,image-text-to-text,4586809,2290,"transformers, safetensors, qwen3_5, image-text-to-text, conversational, license:apache-2.0, eval-results, endpoints_compatible, deploy:sagemaker, deploy:azure, region:us",2026-09-11T04:52:02.520644+00:00
